-------------
CA12RCY(H1152-08)
            86.0dB            60W       1x40mm
   fu     fb      fo      SplMech  Vb1     Vb2       d         l        C
 59.8Hz  85Hz  120Hz  116.2dB   17l +  30l  - 1x70mm    529mm
 64.5Hz  90Hz  125Hz  117.6dB   15l +  30l  - 1x70mm    472mm
 69.6Hz  95Hz  130Hz  118.9dB   13l +  30l  - 1x70mm    420mm
 18.2Hz  44Hz   79Hz   95.6dB   98l +  22l  * 1x50mm   1353mm
 20.0Hz  47Hz   81Hz   97.2dB   81l +  22l  * 1x50mm   1206mm
 21.9Hz  50Hz   82Hz   98.8dB   67l +  22l  * 1x50mm   1075mm
 24.0Hz  53Hz   85Hz  100.4dB   57l +  22l  * 1x50mm    958mm
 26.2Hz  56Hz   87Hz  101.9dB   48l +  22l  * 1x50mm    854mm
 28.6Hz  59Hz   89Hz  103.4dB   41l +  22l  * 1x50mm    761mm
 31.2Hz  62Hz   92Hz  104.9dB   36l +  22l  * 1x50mm    678mm
 34.0Hz  66Hz   95Hz  106.4dB   31l +  22l  * 1x50mm    605mm
 37.0Hz  70Hz   98Hz  107.9dB   27l +  22l  * 1x50mm    539mm
 40.2Hz  74Hz  101Hz  109.3dB   23l +  22l  * 1x50mm    480mm
 43.6Hz  79Hz  104Hz  110.7dB   20l +  22l  * 1x50mm    428mm
 47.2Hz  71Hz  108Hz  112.1dB   26l +  22l  * 1x50mm    519mm
 51.2Hz  74Hz  112Hz  113.5dB   24l +  22l  * 1x50mm    486mm
 55.3Hz  80Hz  116Hz  114.9dB   20l +  22l  * 1x50mm    412mm
 51.4Hz  85Hz  120Hz  113.6dB   17l +  22l  - 1x70mm    720mm
 56.1Hz  90Hz  125Hz  115.1dB   15l +  22l  - 1x70mm    642mm
 69.6Hz  95Hz  130Hz  118.9dB   13l +  22l  - 1x70mm    572mm
 21.9Hz  53Hz  129Hz   98.8dB   55l +  15l  * 1x50mm   1353mm
 24.1Hz  56Hz  131Hz  100.5dB   47l +  15l  * 1x50mm   1206mm
 26.6Hz  60Hz  133Hz  102.1dB   40l +  15l  * 1x50mm   1075mm
 29.2Hz  63Hz  136Hz  103.8dB   35l +  15l  * 1x50mm    958mm
 32.1Hz  67Hz  139Hz  105.4dB   30l +  15l  * 1x50mm    854mm
 35.2Hz  71Hz  142Hz  107.0dB   26l +  15l  * 1x50mm    761mm
 38.6Hz  75Hz  145Hz  108.6dB   23l +  15l  * 1x50mm    678mm
